Content	Keywords
Origin Story of Cat. what is up guys tyi here welcome to episode seven of the crypto Market Wizards podcast today I have here with	crypto
me the cat cl207 how are you doing today good good uh. very happy to be here yeah so what's like the origin behind the cat like what when did this become a thing yeah it's	
always been a I mean there is like layers and layers of lore um I think the. earliest lore is like like my mom went to uh I think what's the word fortune	
teller right yeah um and then she was like yo you know re read this and then. the fortune teller was like yo um you know uh he oh actually yeah something	
funny was like he first of all he's he's like this person is going to be a great writer and I turned out to be a [ __ ]. poster and then he was like uh he might be successful so like uh but there is a	
problem where people have are going to go after him right so that's like the feds um but he the the fortune teller. was like so to protect him from people going after him you have to uh let him know to be like	
uh humble and soft so like people like don't go after him and then she's like. oh cool so she's like and then he's like yeah maybe you can give him like a cuter nickname or something and then she just	
called me cat so that yeah so that's the original lore I got it like what's it. like being a ponm character uh I think you mentioned in some post that you know	
you travel all the time um you know people know you as cat so it's harder to build like real life experience or you. know it's harder to build like meaningful connections like what are like the pros and cons of you know being this this cat online I don't feel like	
there's many cons it's mostly just Pros that's like you're you're whatever you want and. then yeah you can say whatever you want like what are they going to do right like they're like yo who the [ __ ] yeah I	
don't know we can't sue him for futing our backs and then it's like and then yeah I don't know maybe. the only con so far is like I feel like a bunch of smaller accounts get intimidated or like think	
I'm like a trillionaire which I'm not even close to and then like think I'm some like uh I don't know they're just. like yo uh I don't know I don't know about meeting this guy like I know he's like like like definitely safe in the J	
but like you know yeah so yeah maybe there is a bit of that but overall I think people. generally pretty happy to meet up um I think the harder to build like deeper	
connection part is me more so because I travel too much so like I don't. really uh stay at a place to make like multi-year lifelong friends yeah I I	
don't think I even have friends that I see consistently like throughout like a. whole year yeah I see yeah so I mean I don't think you necessarily need an	
CL's Crypto Journey. introduction but how did you get into crypto trading like when and like what do you do now um I got an	crypto
18 and then I thought I can just buy and hold and get rich but like Bitcoin very. from like 3K to 12K like in 2019 and then I was like still super poor so I was like y I need some leverage you know	bitcoin
like just maybe like just some and then uh yeah just got into trading um and. then it became much more of like a kind of like a video game Endeavor where it's	
like I was way more fascinated than by fascinated by why price moved and like. figuring it out than thinking about like oh how much am I going to make on this	
trade I kind of just like had no idea until like sometimes like the trade kind of played out and I'm like oh. interesting um yeah that's how I started and yeah and then I I shared a lot lot of ideas on Twitter um and then I was	
very lucky to have like an actual fund pick me up for a few months where I trade a prop for them um or traded. discretionary uh yeah as a discretionary Trader for them uh yeah it was really	
like a bit of Lucky just to like start tweeting randomly and then lucky to have. this guy reach out and like yeah he he was telling his friends y he like autistic kid on the internet that seems	
pretty good let's hire him uh and then I just got hired uh this guy gave me a. login I logged in and had like 100 Bitcoin in it on bit Max um I did okay	bitcoin
yeah and then I left went solo yeah when did you go solo uh in in 2020 yeah okay. like was this before the co crash or was it after uh it was about a month after yeah okay okay yeah like I I think last	
time you met or like we met like you told me about like some crazy like experiences you had like March of 2020. like do you mind sharing to our audience like what happened then and like how you recovered yeah actually I I didn't lose	
too much because I was like yo if I can trade on this account like I don't I don't need to like all in my own. personal 5K net worth into whatever [ __ ] right so I I didn't really trade it I had like just had some dust	
on like FTX and bance back then um but the the fund I was at was very. into uh actually I'm not sure like how like if I'm allowed to say cuz I don't even sign paperwork at the fun I work	
but you're a cat right you're a cat yeah but yeah so so maybe I can okay well the. fund was like very interested into like moving the price right like in favor of their position obviously um so we we did	
a lot of [ __ ] like like sometimes when binance went down we were like yo can we shove coinbase spot like it's. like Mark it by like one clip can we just like send this sh like 10% for not	
um so we like just it it's really like de like so. degenerate like shove Market see impact shove in different menu see impact um	
like if this if we we're leading the price on like this venue like which other venue gets ared out first like we. actually it it was very degenerative but there also there was also like a it's not quantitative CU like we don't have	
like computational modeling of like yo if we pump coinbase versus pumping on bitcoin on binance like which which one. pumps harder like like we kind of have a sense of binance have way deeper liquidity or like we we we we also have	bitcoin
shoved on okx quar fatures like these were the biggest products by that back. then and then okx was like a great platform to uh shove price back then	
because uh H used to also be big and these was and HBY okx and binance was. like very well arbed against each each other um and then coinbase Kraken was way more segre segregated because I feel	
like there the people that are between Asia and China uh and us uh they're. uncertain of uh the stable price of tether so some sometimes even if it's like tether is like 0.99 that's like a	
massive difference on like if you can AR Bitcoin or not right so um while it was very dent and we tried to like n and. like move the market on bitmax and like all these platforms uh we did and up	bitcoin
getting a very clear sense of like how this Market worked um so the fund did. pretty well over all except in um in the crash where we actually did short but we	
uh but I I did not uh long nor short I I was just flat um the the fund didn't do. too well but it did okay in Bitcoin terms uh but eventually uh I left and	bitcoin
yeah just did my own got it so would you say that you know you joined in 2018 you're trying to you. know trade up a small account uh couldn't do it use leverage and then eventually like joined some Prof fund uh	
and then learned like the how the markets moved and then eventually you said you know what like let's just like let me do my own thing is that kind of. how like your journey is in crypto yeah to that point yeah got it like what led	crypto
you to take that leap like what made you say you know what like let me do my own thing like wasn't like did you think. that the opportunity was worth it um because you don't really have a trafi background right like you just join the markets price go up price go down try to	
figure it out your know like what was like the system what was like the process like for you to just like go fulltime dude there there was no process. uh like like it was it was just like completely what do you call it like like	
if you come out of school you have no job and then you're just trading crypto with like few grand you like you're. [ __ ] like I I think I was just more a bit of luck and other people just being	crypto
bad back then um I don't think it took that much to figure like to figure like. stuff out or even just to like beat the market right so and I I seem like half	
of the trading going on is like just super gambling um so it it wasn't too hard to like shine a bit out like out of. that pool of Traders yeah I I had no logical like decision of like career big	
picture like yeah I'm going to do this this is amazing for my like I had no idea okay. um yeah no I mean that that's like most people right I mean we just we just kind	
of have like a gut feel or gut instinct and we say you know what like I feel it in my bones you know just [ __ ] go. along do you have like any memorable trades or like like I don't know like memorable moments that like LED you to I	
Memorable Trades. guess quote unquote make it uh not really I think I think it it would be pretty surprising to yeah it's always	
surprising to many people when I tell them like my biggest single trade piano I was like maybe two 300 like okay like. not more than that like but I have a lot of those and have a lot of like losses	
in that range but like less often and that's about yeah much less like loss in. that most my loss are like much smaller so when I did do trade um it was very	
much just sculp and like like intra days inra weeks like. nothing like I I've never held a position for over a month I don't think except Doge which I fumbled anyways what	
was that Doge trade oh my God uh so me Ali Felman and. a few friends we we we had this whole thesis in like mid late 2020 well late	
2020 as then like right before the Doge pump we gave up but we were like a significant chunk of like Doge Futures. uh Market where like the entire open interest is probably just us to be honest cuz like I know I personally help	
over 10% of the the market on Doge and I also made sure to like long a like. exotic quarter lease contract where I don't do not have enough bed to get out after a buy right but I ended up getting	
out anyways because I I was begging like S bankman free to give me a bit OTC to get out of the quarter lease contract. that has zero bid after a few months of holding that position but yeah um ouris	
was like yeah the best shitcoin it's on Robin Hood you know if there's like. yeah it's just going to get get driven out by normies like who start getting in right so it played out	
well just not the trade um when we missed out I don't know we could have I. think we collectively missed out on like a few hundred mil [Laughter]	
yeah yeah yeah it's it's kind of ridiculous cuz at the top like Doge was. trading like 200 300 billion dollars a day like more than like National volume of entire like Korean uh Ron FX or some	
[ __ ] like like like if you H had1 billion do of Doge I I still find this. fat ridiculous right because like you can sell one billion of nothing onto the	
market no slippage like that's insane like you can't like that's just insane. yeah yeah would would you say like that type of environment is characteristic of like NE Market tops when I mean of	
course for Bitcoin ether um you know you can trade billion without like minimal Sage but for altcoins like is that kind. of like how do you think about timing Market tops like identifying like like bottom signals and whatnot yeah they	bitcoin
tend to go on for a while so it could be a bit deceiving but like um yeah like if. every altcoin have like so much liquidity like something's wrong right like because at some point	
um well like like I I don't really I I can't say for every Cy like the coming. Thoughts on Current Cycle	
cycle like maybe the [ __ ] is just like the nor like in the future but partly because. this this this bottom so far we have had like we consolidate here for a year right and then you look at like like	
what I would consider absolute vaporware to have multi billion market cap and then that's apparently the Pico. capitulation bottom like what the [ __ ] like that's our society is insane like like like it's just a collective what	
like Collective uh like Pursuit to buy a lottery tickets and D gener trading like. and that that somehow just holds the market up right and I mean it kind of makes sense for word the world to go in	
this direction um so it kind of makes sense so and there is way less like uh like. attract like like attractiveness to trading Bitcoin than like s so the next	bitcoin
like the the top could be like even like probably more ridiculous right so so yeah yeah like do you do you actually. see value in cryptocurrencies or do you just more see it as a market to trade with like all these autist individuals	
just like gambling and degenerating like try to try to get out of you know like. you know to get to like next level of wealth I guess um there's always yeah I mean there is some value in like but I	
think a lot more value in the in the prior statement about um just trading. yeah like literally just trading like it's just a game um then I mean there there is a lot of value I saw last cycle	
where it's very small by the way um where like a a lot of artists I knew. um and I've commissioned like hundreds um they were very open to being paid in like stable coins or Bitcoin or e	bitcoin
um so that was very fascinating to me and like very just much more convenient. than like PayPal or wires like that was just way more just yeah	
and un ironically like fees on a lot of these are actually cheaper than PayPal. so that's that's been good um so I mean there's definitely value in	
like just an asset being globally traded over like yo you got to like sign up and. be like a creditor investor to like invest or like trade or and just fully kyc which and then	
yeah many people don't want to do all of that and then if you're like not in the US you like your access to like a lot of. these financial instruments are super like restricted right so there's	
definitely a lot of value in just having like this open participation um. yeah yeah like it's a lot of what we're gambling on like like 80% 90 or like or	
more like 95% is just like hog garbage but it is what it is I guess um yeah. yeah like do you think it's important to view crypto as a game it seems like you	crypto
Viewing Crypto as a Game. were into video games you mentioned before that you kind of view this Market as a game do you think that helps you	crypto
separate the emotion and like the money component to it um do you think that's like really important to be a successful. crypto Trader yeah I would say people that view it as a game like	crypto
kind of like just like as not real like definitely have done well but also like. a lot of these have like lost at all just cuz like they they don't feel like it's real and I used to be way more like that but	
you know if you go outside and just like even buy anything like like like holy crap this is like a fraction of your. slippage that's that's just absurd right like you got to start der risking at that point um I feel like yeah mentally	
have D risk D risk D risk since like like end of 2020 early 2021 from that. yeah about prior to that like a lot of the trading I I've done are on way more	
risk yeah yeah so like how much did you like. start out with um like like crypto a few few few grand got it and in the last	crypto
let's say from 2018 to 2021 um you've gone to a state where you know you're. comfortable with life you're you know traveling do do you think like that few th000 to make it is still possible in	
crypto and if so if someone like retail is watching this video like how would you recommend uh like what do they to do. in order to you know make it in the next cycle let's say honestly I don't know but something I do realize is like just	crypto
like how intense the turnover rate is on crypto Twitter in terms of both just. people dying out and like Alpha where it's like I see a lot of people posting very	crypto
valuable stuff that only have like few thousand followers or like 10,000 like. like relatively small right and then here I am kind of just contributing nothing	
um but like maybe like three four or five years ago I had a bit more to say about like you know Bitcoin and Defi and. like buying like what buying synthetics and a at pretty cheap and then longing here and shoting there on E	bitcoin, defi
like but I see a lot of um let's just say like it's a it's it's a very. different game in like these kind of returns on like you you can definitely like trade on centralized exchange on	
like Leverage that's like very I would say it's it's a it's. definitely harder than like 2019 2018 like that that period um but it's still	
